userID	artistID	interactions
10	488	3648
10	489	3526
10	490	3407
10	491	3226
10	492	3134
10	493	3080
10	494	2471
10	495	2378
10	496	2303
10	497	1714
10	498	1646
10	499	1596
10	500	1591
10	501	1547
10	502	1495
10	503	1434
10	504	1341
10	505	1278
10	506	1260
10	507	1250
10	508	1227
10	509	1222
10	510	1183
10	511	1177
10	512	1001
10	513	982
10	514	953
10	515	939
10	516	927
11	49	6
11	61	9
11	83	3967
11	167	6
11	222	6
11	286	4
11	289	2
11	292	16
11	293	4
11	294	2
11	296	9
11	304	17
11	310	4
11	312	2
11	319	3
11	322	12
11	327	38
11	338	2
11	343	3
11	346	2
11	372	2
11	455	3
11	460	4
11	492	6
11	517	10
11	518	8
11	519	6
11	520	6
11	521	4
11	522	4
11	523	3
11	524	3
11	525	3
11	526	3
11	527	2
11	528	2
11	529	2
11	530	2
11	531	2
11	532	2
11	533	2
11	534	2
11	535	2
11	536	2
11	537	2
11	538	2
11	539	2
11	540	2
11	541	2
11	542	2
12	543	1259
12	544	908
12	545	850
12	546	849
12	547	843
12	548	834
12	549	831
12	550	812
12	551	809
12	552	772
12	553	768
12	554	765
12	555	724
12	556	710
12	557	706
12	558	676
12	559	674
12	560	671
12	561	670
12	562	665
12	563	656
12	564	655
12	565	654
12	566	653
12	567	653
12	568	650
12	569	648
12	570	646
12	571	645
12	572	638
12	573	635
12	574	634
12	575	634
12	576	633
12	577	632
12	578	632
12	579	631
12	580	627
12	581	621
12	582	619
12	583	619
12	584	618
12	585	612
12	586	610
12	587	610
12	588	609
12	589	607
12	590	602
12	591	601
12	592	601
13	63	242
13	148	751
13	153	297
13	191	599
13	197	352
13	199	477
13	206	242
13	209	253
13	212	246
13	216	235
13	221	747
13	227	464
13	260	247
13	423	366
13	505	740
13	593	1141
13	594	835
13	595	557
13	596	546
13	597	484
13	598	484
13	599	470
13	600	466
13	601	443
13	602	412
13	603	407
13	604	404
13	605	404
13	606	380
13	607	373
13	608	351
13	609	350
13	610	346
13	611	341
13	612	340
13	613	337
13	614	328
13	615	306
13	616	302
13	617	295
13	618	294
13	619	279
13	620	261
13	621	258
13	622	255
13	623	251
13	624	230
13	625	226
13	626	226
13	627	223
14	83	849
14	155	459
14	340	264
14	380	154
14	526	251
14	628	889
14	629	750
14	630	617
14	631	502
14	632	487
14	633	457
14	634	392
14	635	391
14	636	389
14	637	367
14	638	366
14	639	311
14	640	308
14	641	307
14	642	292
14	643	257
14	644	251
14	645	250
14	646	231
14	647	228
14	648	217
14	649	217
14	650	214
14	651	209
14	652	195
14	653	190
14	654	174
14	655	167
14	656	166
14	657	165
14	658	153
14	659	150
14	660	149
14	661	148
14	662	147
14	663	147
14	664	146
14	665	144
14	666	144
14	667	143
14	668	141
14	669	141
14	670	139
14	671	139
14	672	137
15	50	242
15	61	303
15	83	1255
15	223	610
15	224	120
15	282	129
15	283	118
15	286	110
15	292	215
15	294	1089
15	300	144
15	318	306
15	319	219
15	338	1804
15	397	101
15	455	984
15	458	266
15	460	925
15	492	1544
15	520	104
15	522	321
15	532	188
15	538	426
15	542	1446
15	673	14436
15	674	891
15	675	879
15	676	651
15	677	474
15	678	462
15	679	381
15	680	373
15	681	370
15	682	338
15	683	270
15	684	243
15	685	208
15	686	190
15	687	188
15	688	187
15	689	172
15	690	170
15	691	168
15	692	146
15	693	121
15	694	116
15	695	115
15	696	109
15	697	107
15	698	105
16	50	186
16	59	234
16	65	401
16	66	404
16	82	258
16	157	230
16	168	332
16	184	544
16	214	623
16	221	630
16	224	400
16	372	204
16	383	393
16	505	496
16	527	576
16	699	2187
16	700	853
16	701	838
16	702	682
16	703	660
16	704	646
16	705	603
16	706	518
16	707	500
16	708	427
16	709	426
16	710	409
16	711	363
16	712	359
16	713	359
16	714	318
16	715	298
16	716	283
16	717	277
16	718	246
16	719	245
16	720	241
16	721	240
16	722	236
16	723	232
16	724	222
16	725	219
16	726	216
16	727	215
16	728	197
16	729	192
16	730	181
16	731	171
16	732	171
16	733	170
17	50	108
17	82	111
17	135	987
17	157	119
17	195	118
17	498	154
17	506	290
17	734	483
17	735	375
17	736	304
17	737	285
17	738	274
17	739	268
17	740	261
17	741	245
17	742	242
17	743	239
17	744	202
17	745	185
17	746	174
17	747	171
17	748	167
17	749	162
17	750	160
17	751	156
17	752	149
17	753	141
17	754	137
17	755	133
17	756	130
17	757	129
17	758	124
17	759	122
17	760	120
17	761	116
17	762	113
17	763	108
17	764	108
17	765	103
17	766	102
17	767	100
17	768	99
17	769	99
17	770	99
17	771	98
17	772	98
17	773	97
17	774	96
17	775	96
17	776	95
18	49	4097
18	61	219
18	65	110
18	83	406
18	282	474
18	283	4620
18	286	437
18	287	599
18	289	152
18	292	149
18	293	516
18	294	252
18	296	118
18	300	138
18	304	187
18	312	215
18	319	202
18	346	116
18	455	436
18	459	122
18	460	222
18	470	432
18	517	186
18	525	188
18	529	1953
18	537	210
18	654	180
18	668	220
18	673	159
18	675	118
18	680	764
18	695	732
18	777	734
18	778	426
18	779	424
18	780	400
18	781	369
18	782	271
18	783	263
18	784	228
18	785	215
18	786	183
18	787	178
18	788	164
18	789	145
18	790	127
18	791	120
18	792	120
18	793	99
18	794	98
19	406	677
19	497	6257
19	508	939
19	795	3804
19	796	2548
19	797	2501
19	798	2352
19	799	2334
19	800	2301
19	801	2160
19	802	2153
19	803	1833
19	804	1742
19	805	1627
19	806	1451
19	807	1401
19	808	1284
19	809	1190
19	810	1190
19	811	1158
19	812	1044
19	813	1032
19	814	999
19	815	945
19	816	902
19	817	866
19	818	858
19	819	770
19	820	759
19	821	743
19	822	731
19	823	702
19	824	685
19	825	684
19	826	676
19	827	635
19	828	634
19	829	627
19	830	615
19	831	609
19	832	602
19	833	560
19	834	553
19	835	543
19	836	539
19	837	538
19	838	534
19	839	529
19	840	523
19	841	505
20	6	212
20	66	1752
20	146	330
20	153	401
20	157	124
20	175	297
20	214	112
20	220	292
20	221	143
20	227	379
20	414	117
20	430	242
20	505	752
20	593	652
20	609	131
20	701	176
20	842	2897
20	843	956
20	844	772
20	845	508
20	846	419
20	847	240
20	848	238
20	849	235
20	850	226
20	851	217
20	852	215
20	853	210
20	854	200
20	855	193
20	856	192
20	857	190
20	858	189
20	859	186
20	860	171
20	861	168
20	862	154
20	863	153
20	864	150
20	865	142
20	866	138
20	867	124
20	868	120
20	869	119
20	870	118
20	871	118
20	872	116
20	873	115
20	874	110
20	875	110
21	49	5956
21	61	6917
21	83	661
21	151	538
21	161	1412
21	223	2443
21	251	1203
21	252	531
21	279	586
21	282	677
21	283	1192
21	285	516
21	289	506
21	292	1226
21	294	1729
21	295	432
21	296	1037
21	304	677
21	310	1998
21	327	466
21	334	720
21	419	851
21	431	796
21	520	550
21	683	1720
21	684	475
21	703	875
21	777	1694
21	780	4466
21	876	2776
21	877	1999
21	878	1484
21	879	1114
21	880	1025
21	881	833
21	882	776
21	883	742
21	884	677
21	885	675
21	886	662
21	887	633
21	888	606
21	889	546
21	890	538
21	891	518
21	892	518
21	893	517
21	894	477
21	895	462
21	896	416
22	49	185
22	61	278
22	83	311
22	149	235
22	151	1694
22	282	208
22	283	1623
22	284	95
22	286	404
22	287	81
22	288	141
22	289	312
22	290	1765
22	296	120
22	302	205
22	303	239
22	304	77
22	305	76
22	308	160
22	312	431
22	319	244
22	322	191
22	323	425
22	325	153
22	343	231
22	344	1146
22	346	207
22	348	747
22	449	3009
22	453	96
22	456	82
22	463	355
22	470	1759
22	478	177
22	525	186
22	537	96
22	695	130
22	777	593
22	791	194
22	897	3004
22	898	271
22	899	222
22	900	173
22	901	150
22	902	133
22	903	97
22	904	89
22	905	81
22	906	80
22	907	78
23	5	550
23	23	177
23	505	1813
23	701	278
23	712	250
23	832	151
23	908	3967
23	909	2199
23	910	1818
23	911	1622
23	912	1356
23	913	1223
23	914	1176
23	915	1140
23	916	1088
23	917	812
23	918	794
23	919	715
23	920	682
23	921	633
23	922	522
23	923	503
23	924	493
23	925	433
23	926	433
23	927	376
23	928	334
23	929	328
23	930	316
23	931	314
23	932	313
23	933	284
23	934	279
23	935	269
23	936	264
23	937	263
23	938	247
23	939	226
23	940	218
23	941	205
23	942	198
23	943	194
23	944	184
23	945	175
23	946	170
23	947	165
23	948	142
23	949	127
23	950	123
23	951	115
24	45	85
24	61	117
24	146	200
24	166	106
24	177	156
24	322	86
24	342	86
24	417	408
24	457	159
24	542	144
24	608	102
24	635	89
24	638	71
24	683	80
24	695	214
24	697	226
24	720	153
24	852	72
24	908	81
24	952	226
24	953	198
24	954	184
24	955	172
24	956	157
24	957	137
24	958	131
24	959	114
24	960	108
24	961	103
24	962	102
24	963	100
24	964	99
24	965	97
24	966	96
24	967	92
24	968	81
24	969	73
24	970	72
24	971	70
24	972	67
24	973	66
24	974	66
24	975	65
24	976	64
24	977	62
24	978	62
24	979	61
24	980	60
24	981	60
24	982	58
25	45	10
25	53	8
25	55	8
25	66	8
25	79	14
25	85	11
25	94	14
25	187	27
25	360	10
25	896	7
25	983	18
25	984	16
25	985	15
25	986	15
25	987	14
25	988	13
25	989	13
25	990	12
25	991	12
25	992	11
25	993	11
25	994	11
25	995	10
25	996	10
25	997	9
25	998	9
25	999	9
25	1000	9
25	1001	9
25	1002	9
25	1003	8
25	1004	8
25	1005	8
25	1006	8
25	1007	8
25	1008	8
25	1009	8
25	1010	7
25	1011	7
25	1012	7
25	1013	7
25	1014	7
25	1015	7
25	1016	7
25	1017	7
25	1018	7
25	1019	7
25	1020	7
25	1021	7
25	1022	7
26	49	404
26	83	153
26	155	30
26	203	23
26	282	42
26	283	79
26	286	34
26	294	68
26	296	121
26	311	33
26	312	24
26	322	62
26	327	337
26	372	27
26	449	26
26	455	40
26	458	32
26	460	501
26	466	63
26	475	57
26	492	445
26	494	56
26	522	131
26	525	32
26	528	23
26	531	201
26	537	53
26	673	293
26	680	144
26	681	2000
26	698	253
26	700	33
26	899	29
26	942	59
26	957	28
26	1023	300
26	1024	163
26	1025	150
26	1026	134
26	1027	106
26	1028	85
26	1029	77
26	1030	68
26	1031	63
26	1032	51
26	1033	49
26	1034	48
26	1035	42
26	1036	32
26	1037	23
27	83	648
27	184	120
27	222	209
27	223	152
27	224	259
27	228	165
27	282	203
27	283	1231
27	285	102
27	289	184
27	294	512
27	298	235
27	309	418
27	312	305
27	315	671
27	319	131
27	327	522
27	338	148
27	349	84
27	449	105
27	450	130
27	455	1375
27	459	184
27	465	89
27	475	192
27	492	1604
27	515	560
27	532	95
27	640	110
27	673	321
27	674	202
27	681	131
27	784	565
27	899	90
27	942	119
27	957	78
27	1034	255
27	1038	1725
27	1039	1433
27	1040	267
27	1041	212
27	1042	166
27	1043	158
27	1044	136
27	1045	136
27	1046	127
27	1047	109
27	1048	103
27	1049	81
27	1050	77
28	27	150
28	49	147
28	50	269
28	53	131
28	61	39
28	66	17561
28	71	99
28	153	48
28	221	126
28	232	108
28	283	395
28	509	36
28	528	266
28	597	56
28	748	178
28	866	193
28	871	440
28	950	68
28	963	463
28	992	1360
28	1019	152
28	1051	887
28	1052	876
28	1053	522
28	1054	439
28	1055	422
28	1056	331
28	1057	262
28	1058	251
28	1059	188
28	1060	182
28	1061	182
28	1062	108
28	1063	93
28	1064	90
28	1065	88
28	1066	88
28	1067	69
28	1068	68
28	1069	67
28	1070	64
28	1071	63
28	1072	58
28	1073	58
28	1074	55
28	1075	52
28	1076	50
28	1077	49
28	1078	47
28	1079	40
29	66	236
29	82	859
29	148	435
29	149	261
29	153	307
29	164	410
29	167	5023
29	184	1837
29	190	143
29	194	246
29	197	3554
29	211	119
29	214	327
29	221	520
29	224	162
29	228	289
29	371	169
29	412	244
29	422	388
29	423	848
29	435	1180
29	441	329
29	487	208
29	527	278
29	593	194
29	614	216
29	799	123
29	842	5364
29	848	260
29	866	268
29	1080	2185
29	1081	1352
29	1082	659
29	1083	442
29	1084	431
29	1085	389
29	1086	310
29	1087	288
29	1088	287
29	1089	223
29	1090	221
29	1091	211
29	1092	201
29	1093	180
29	1094	158
29	1095	157
29	1096	144
29	1097	138
29	1098	128
29	1099	118
30	50	1129
30	146	940
30	177	637
30	182	1383
30	227	1535
30	412	1130
30	601	315
30	608	1113
30	626	318
30	955	759
30	959	354
30	968	374
30	1089	964
30	1100	3338
30	1101	3248
30	1102	2350
30	1103	2107
30	1104	1493
30	1105	1482
30	1106	1385
30	1107	1363
30	1108	1017
30	1109	996
30	1110	874
30	1111	858
30	1112	770
30	1113	689
30	1114	683
30	1115	681
30	1116	584
30	1117	576
30	1118	545
30	1119	467
30	1120	461
30	1121	438
30	1122	433
30	1123	386
30	1124	356
30	1125	347
30	1126	305
30	1127	296
30	1128	287
30	1129	246
30	1130	226
30	1131	219
30	1132	209
30	1133	209
30	1134	200
30	1135	196
30	1136	189
31	0	212
31	47	211
31	53	1455
31	64	341
31	66	1881
31	157	1416
31	167	775
31	190	578
31	193	1551
31	214	394
31	219	1075
31	220	366
31	221	908
31	223	235
31	384	2952
31	391	394
31	410	3801
31	412	454
31	424	185
31	435	2261
31	505	246
31	593	1387
31	616	412
31	711	1797
31	842	533
31	950	384
31	1100	208
31	1137	2101
31	1138	1761
31	1139	962
31	1140	771
31	1141	746
31	1142	658
31	1143	497
31	1144	490
31	1145	399
31	1146	354
31	1147	306
31	1148	297
31	1149	292
31	1150	285
31	1151	268
31	1152	265
31	1153	208
31	1154	201
31	1155	194
31	1156	194
31	1157	189
31	1158	182
31	1159	180
32	180	1
32	206	4
32	438	1
32	911	1
32	955	1
32	1160	3
32	1161	2
32	1162	1
32	1163	1
32	1164	1
32	1165	1
32	1166	1
32	1167	1
32	1168	1
32	1169	1
33	39	321
33	192	274
33	203	262
33	224	254
33	327	318
33	424	448
33	458	292
33	464	345
33	475	308
33	482	358
33	487	611
33	491	782
33	494	497
33	531	258
33	534	629
33	681	1524
33	759	1417
33	770	709
33	796	952
33	799	1089
33	807	1420
33	957	358
33	1026	341
33	1034	305
33	1037	947
33	1038	1080
33	1082	361
33	1170	1126
33	1171	900
33	1172	765
33	1173	739
33	1174	718
33	1175	688
33	1176	675
33	1177	569
33	1178	535
33	1179	519
33	1180	494
33	1181	476
33	1182	424
33	1183	379
33	1184	352
33	1185	335
33	1186	315
33	1187	313
33	1188	301
33	1189	283
33	1190	275
33	1191	253
33	1192	252
34	151	434
34	221	441
34	227	434
34	368	252
34	559	274
34	572	330
34	593	308
34	625	1395
34	836	273
34	866	238
34	1089	276
34	1103	213
34	1141	278
34	1193	527
34	1194	474
34	1195	330
34	1196	313
34	1197	313
34	1198	312
34	1199	303
34	1200	298
34	1201	290
34	1202	288
34	1203	287
34	1204	285
34	1205	283
34	1206	281
34	1207	270
34	1208	268
34	1209	265
34	1210	262
34	1211	261
34	1212	261
34	1213	258
34	1214	258
34	1215	253
34	1216	252
34	1217	250
34	1218	247
34	1219	241
34	1220	235
34	1221	229
34	1222	223
34	1223	221
34	1224	219
34	1225	217
34	1226	215
34	1227	215
34	1228	213
34	1229	212
35	50	74
35	59	3008
35	82	792
35	83	20
35	170	25
35	176	507
35	181	21
35	184	134
35	197	180
35	221	118
35	222	153
35	223	967
35	282	7
35	292	24
35	294	95
35	300	33
35	327	74
35	336	56
35	338	122
35	360	42
35	415	100
35	460	49
35	480	9
35	483	9
35	492	1764
35	505	593
35	527	379
35	556	26
35	608	12
35	673	680
35	683	149
35	685	33
35	695	55
35	942	71
35	950	68
35	973	1235
35	1081	64
35	1142	15
35	1230	68
35	1231	68
35	1232	65
35	1233	40
35	1234	24
35	1235	19
35	1236	19
35	1237	15
35	1238	13
35	1239	12
35	1240	7
36	12	76
36	17	57
36	41	50
36	75	52
36	175	71
36	832	93
36	834	54
36	945	91
36	1241	320
36	1242	124
36	1243	119
36	1244	109
36	1245	108
36	1246	106
36	1247	90
36	1248	90
36	1249	85
36	1250	80
36	1251	74
36	1252	74
36	1253	74
36	1254	72
36	1255	70
36	1256	67
36	1257	66
36	1258	66
36	1259	65
36	1260	63
36	1261	63
36	1262	60
36	1263	59
36	1264	59
36	1265	58
36	1266	58
36	1267	58
36	1268	57
36	1269	57
36	1270	57
36	1271	56
36	1272	55
36	1273	55
36	1274	55
36	1275	53
36	1276	53
36	1277	53
36	1278	53
36	1279	52
36	1280	52
36	1281	51
36	1282	51
37	29	411
37	30	1585
37	33	404
37	1011	196
37	1057	366
37	1283	1351
37	1284	1097
37	1285	1046
37	1286	969
37	1287	927
37	1288	845
37	1289	777
37	1290	730
37	1291	591
37	1292	543
37	1293	524
37	1294	481
37	1295	454
37	1296	450
37	1297	385
37	1298	337
37	1299	328
37	1300	317
37	1301	297
37	1302	296
37	1303	286
37	1304	275
37	1305	272
37	1306	272
37	1307	256
37	1308	255
37	1309	253
37	1310	251
37	1311	233
37	1312	228
37	1313	223
37	1314	216
37	1315	215
37	1316	210
37	1317	205
37	1318	200
37	1319	199
37	1320	196
37	1321	192
37	1322	187
37	1323	184
37	1324	178
37	1325	177
37	1326	176
37	1327	167
38	700	1118
38	834	637
38	908	7225
38	909	2266
38	913	1453
38	919	845
38	933	3522
38	938	806
38	945	580
38	948	650
38	1248	1085
38	1252	1055
38	1328	2498
38	1329	1955
38	1330	1888
38	1331	1460
38	1332	1216
38	1333	998
38	1334	860
38	1335	847
38	1336	832
38	1337	779
38	1338	773
38	1339	760
38	1340	705
38	1341	624
38	1342	607
38	1343	546
38	1344	535
38	1345	501
38	1346	485
38	1347	452
38	1348	451
38	1349	433
38	1350	430
38	1351	400
38	1352	395
38	1353	385
38	1354	379
38	1355	349
38	1356	341
38	1357	336
38	1358	305
38	1359	302
38	1360	299
38	1361	297
38	1362	296
38	1363	292
38	1364	292
38	1365	277
39	59	1897
39	83	122
39	148	1637
39	167	199
39	176	670
39	178	558
39	184	2336
39	185	161
39	198	704
39	215	707
39	219	192
39	222	150
39	223	1209
39	282	251
39	283	197
39	285	377
39	296	292
39	313	132
39	371	168
39	372	1050
39	419	213
39	466	164
39	505	130
39	528	136
39	532	704
39	683	271
39	953	131
39	957	527
39	1039	125
39	1043	146
39	1081	413
39	1366	1046
39	1367	568
39	1368	484
39	1369	330
39	1370	301
39	1371	294
39	1372	288
39	1373	277
39	1374	266
39	1375	226
39	1376	174
39	1377	153
39	1378	149
39	1379	147
39	1380	142
39	1381	135
39	1382	131
39	1383	118
39	1384	118
40	47	289
40	50	2691
40	52	162
40	58	6390
40	59	635
40	64	192
40	74	431
40	75	207
40	78	137
40	82	582
40	83	301
40	148	1561
40	184	409
40	201	214
40	221	323
40	223	231
40	224	133
40	232	314
40	272	121
40	300	234
40	322	1045
40	323	251
40	325	133
40	371	1028
40	469	175
40	480	227
40	597	156
40	739	3115
40	748	247
40	898	188
40	1000	171
40	1089	211
40	1090	1227
40	1385	1015
40	1386	548
40	1387	452
40	1388	380
40	1389	268
40	1390	255
40	1391	250
40	1392	225
40	1393	211
40	1394	187
40	1395	180
40	1396	171
40	1397	152
40	1398	129
40	1399	128
40	1400	123
40	1401	120
41	13	117
41	23	145
41	61	162
41	146	132
41	157	915
41	184	312
41	209	335
41	220	130
41	221	1493
41	228	156
41	412	628
41	430	331
41	556	389
41	603	186
41	608	555
41	609	184
41	624	289
41	700	629
41	701	469
41	711	178
41	712	181
41	729	463
41	845	772
41	859	136
41	908	425
41	909	177
41	948	109
41	955	468
41	973	138
41	1110	397
41	1122	120
41	1207	192
41	1360	168
41	1402	793
41	1403	667
41	1404	532
41	1405	348
41	1406	266
41	1407	255
41	1408	249
41	1409	235
41	1410	196
41	1411	194
41	1412	185
41	1413	161
41	1414	123
41	1415	118
41	1416	115
41	1417	112
41	1418	107
42	83	2319
42	155	443
42	282	6497
42	283	548
42	285	143
42	286	515
42	287	370
42	289	174
42	294	851
42	296	113
42	300	822
42	304	189
42	314	264
42	319	148
42	326	139
42	327	154
42	343	615
42	455	1916
42	460	307
42	537	418
42	635	276
42	640	4510
42	695	1171
42	778	180
42	781	318
42	783	178
42	786	219
42	793	11126
42	1419	4376
42	1420	862
42	1421	518
42	1422	351
42	1423	293
42	1424	263
42	1425	261
42	1426	258
42	1427	255
42	1428	223
42	1429	222
42	1430	205
42	1431	185
42	1432	174
42	1433	154
42	1434	129
42	1435	123
42	1436	122
42	1437	114
42	1438	112
42	1439	109
42	1440	109
43	83	2199
43	282	31427
43	283	1016
43	284	669
43	285	248
43	286	1052
43	289	3269
43	293	527
43	294	3579
43	295	668
43	296	284
43	300	1989
43	308	816
43	314	320
43	319	929
43	321	313
43	322	394
43	324	240
43	327	1165
43	338	278
43	343	1668
43	346	254
43	452	1562
43	455	973
43	458	3052
43	460	4521
43	469	220
43	478	256
43	492	688
43	536	417
43	640	671
43	673	252
43	675	559
43	680	746
43	695	993
43	793	927
43	899	234
43	1023	560
43	1028	1293
43	1033	401
43	1042	341
43	1419	1073
43	1441	668
43	1442	644
43	1443	555
43	1444	456
43	1445	268
43	1446	264
43	1447	234
43	1448	216
44	176	211
44	224	7454
44	251	346
44	282	1194
44	283	12197
44	285	781
44	286	1075
44	287	451
44	288	302
44	292	642
44	293	340
44	294	545
44	296	481
44	298	589
44	304	834
44	311	243
44	312	1344
44	319	607
44	327	1001
44	338	998
44	449	663
44	450	1743
44	455	1679
44	458	231
44	459	336
44	460	2098
44	463	276
44	469	276
